userId,movieId,rating,timestamp
1,1,4.0,964982703
1,3,4.0,964981247
1,6,4.0,964982224
1,44,5.0,964983815
1,47,5.0,964982931
1,63,3.0,964982400
1,88,5.0,964980868
1,94,4.0,964982176
1,117,5.0,964984041
1,122,5.0,964984100
1,128,5.0,964983650
1,173,5.0,964981208
1,178,3.0,964980985
1,185,5.0,964981179
1,189,4.0,964980908
1,211,5.0,964981680
1,241,3.0,964982967
1,257,3.0,964982310
1,272,5.0,964981179
1,287,4.0,964982563
1,294,4.0,964980962
1,300,5.0,964982588
1,304,4.0,964981710
1,344,3.0,964982363
1,360,4.0,964980868
1,372,5.0,964981909
1,390,4.0,964982346
1,406,3.0,964981208
1,428,5.0,964984002
1,443,4.0,964981179
1,450,4.0,964982653
1,451,5.0,964984153
1,469,4.0,964982546
1,470,4.0,964982271
1,471,4.0,964983793
1,474,5.0,964982838
1,480,5.0,964982931
1,499,3.0,964982563
1,502,5.0,964982838
1,509,3.0,964981775
1,540,4.0,964982400
1,542,3.0,964982653
1,563,3.0,964984086
1,578,4.0,964980499
1,641,5.0,964982475
1,645,5.0,964981529
1,659,5.0,964982176
1,661,4.0,964983614
1,672,5.0,964983219
1,697,3.0,964981775
1,711,5.0,964982681
1,712,5.0,964982876
1,713,5.0,964982791
1,716,5.0,964982855
1,717,3.0,964982903
1,718,5.0,964982653
1,719,5.0,964982791
1,726,4.0,964981179
1,730,5.0,964982400
1,737,4.0,964980924
1,741,5.0,964981680
1,745,5.0,964981327
1,753,5.0,964982951
1,754,4.0,964984018
1,756,5.0,964983484
1,761,5.0,964981680
1,776,4.0,964982513
1,783,5.0,964981327
1,813,5.0,964981827
1,814,5.0,964981872
1,815,5.0,964981827
1,822,5.0,964983737
1,824,4.0,964983250
1,826,5.0,964980499
1,829,5.0,964982951
1,830,4.0,964981855
1,835,2.0,964983393
1,836,5.0,964981909
1,838,5.0,964981909
1,840,5.0,964984018
1,842,5.0,964983618
1,854,5.0,964983723
1,870,5.0,964981442
1,872,3.0,964983414
1,879,4.0,964983599
1,884,5.0,964983705
1,889,5.0,964982290
1,892,5.0,964983414
1,896,5.0,964982703
1,905,5.0,964981909
1,911,5.0,964984086
1,944,4.0,964983393
1,965,3.0,964982653
1,981,3.0,964983017
1,987,3.0,964982310
1,1009,3.0,964984112
1,1025,4.0,964980875
1,1040,4.0,964980985
1,1046,5.0,964981107
1,1062,4.0,964982620
1,1070,5.0,964982290
1,1072,3.0,964981125
1,1078,5.0,964982346
1,1101,5.0,964982951
1,1103,4.0,964983056
1,1106,5.0,964983504
1,1116,3.0,964983536
1,1135,3.0,964982620
1,1171,5.0,964981125
1,1189,4.0,964981230
1,1196,4.0,964981404
1,1201,5.0,964983034
1,1202,4.0,964983056
1,1260,4.0,964981780
1,1264,5.0,964981497
1,1284,5.0,964982176
1,1297,4.0,964981710
1,1321,4.0,964982211
1,1326,5.0,964981710
1,1331,4.0,964984176
1,1337,5.0,964980523
1,1347,4.0,964981888
1,1349,5.0,964982903
1,1360,4.0,964982563
1,1361,5.0,964982791
1,1366,4.0,964981747
1,1370,5.0,964982400
1,1384,5.0,964982838
1,1394,5.0,964982838
1,1397,3.0,964981710
1,1398,5.0,964982653
1,1400,4.0,964982838
1,1403,4.0,964982588
1,1407,4.0,964981725
1,1415,5.0,964982529
1,1416,5.0,964982876
1,1433,5.0,964982791
1,1435,5.0,964982791
1,1437,5.0,964982838
1,1439,4.0,964981725
1,1454,5.0,964981710
1,1464,4.0,964981680
1,1473,4.0,964981710
1,1498,2.0,964981775
1,1508,4.0,964982989
1,1511,4.0,964982310
1,1522,5.0,964983664
1,1548,5.0,964983263
1,1557,2.0,964983546
1,1568,5.0,964983861
1,1580,4.0,964982462
1,1598,5.0,964983123
1,1599,2.0,964983094
1,1605,5.0,964981093
1,1614,4.0,964982310
1,1622,3.0,964982513
1,1632,5.0,964982242
1,1646,4.0,964982620
1,1653,5.0,964983414
1,1661,5.0,964982588
1,1668,4.0,964984169
1,1672,4.0,965719662
1,1680,5.0,964981278
1,1696,3.0,964982328
1,1697,5.0,964982242
1,1707,5.0,964981265
1,1725,5.0,964981888
1,1730,5.0,964983000
1,1739,5.0,964981144
1,1749,4.0,964983080
1,1750,2.0,964982588
1,1755,4.0,964980523
1,1760,4.0,964982377
1,1761,5.0,964982620
1,1764,4.0,964983393
1,1765,4.0,964983414
1,1767,5.0,964983393
1,1768,3.0,964983426
1,1787,5.0,964981855
1,1791,5.0,964980985
1,1800,5.0,964983414
1,1830,5.0,964982703
1,1855,4.0,964981710
1,1873,4.0,964980523
1,1889,5.0,964980868
1,1899,5.0,964981680
1,1916,5.0,964982703
1,1927,4.0,964982290
1,1945,5.0,964981872
1,1947,5.0,964982176
1,1948,5.0,964982191
1,1949,5.0,964981888
1,1955,5.0,964983282
1,1972,4.0,964983034
1,1974,5.0,964982495
1,1978,5.0,964982271
1,1980,5.0,964982242
1,1983,4.0,964980896
1,2006,5.0,964983762
1,2007,5.0,964982791
1,2022,5.0,964981208
1,2023,5.0,964984086
1,2029,4.0,964981872
1,2082,5.0,964983873
1,2097,4.0,964982495
1,2103,1.0,964983504
1,2135,3.0,964981093
1,2138,3.0,964983108
1,2144,5.0,964981107
1,2164,5.0,964983536
1,2216,5.0,964983484
1,2254,4.0,964981799
1,2255,4.0,964981799
1,2256,5.0,964982328
1,2260,5.0,964984054
1,2261,5.0,964981144
1,2278,4.0,964981725
1,2283,4.0,964981775
1,2310,4.0,964982271
1,2340,5.0,964980668
1,2355,4.0,964980683
1,2368,4.0,964982271
1,2378,5.0,964981589
1,2403,5.0,964983737
1,2404,5.0,964981909
1,2421,5.0,964982363
1,2429,4.0,964982417
1,2433,4.0,964980694
1,2459,5.0,964981855
1,2469,4.0,964981220
1,2584,4.0,964982903
1,3065,5.0,964984002
2,259,3.0,1445714835
2,272,4.0,1445715029
2,1157,4.5,1445715228
2,2340,4.0,1445714885
2,3652,4.0,1445714952
2,4031,3.5,1445714960
2,4624,4.0,1445715013
2,4667,4.0,1445715064
2,4963,4.5,1445715141
2,5026,5.0,1445714980
2,5188,4.5,1445715154
2,5292,3.0,1445714974
2,5360,4.0,1445714926
2,5404,3.0,1445714941
2,5439,4.0,1445714841
2,5466,4.5,1445715340
2,5481,5.0,1445715172
2,5591,4.0,1445715166
2,5659,5.0,1445715189
2,5704,3.5,1445714891
2,5711,2.5,1445714938
2,5871,3.5,1445714874
2,6019,5.0,1445714966
2,6063,3.0,1445715145
2,6125,4.0,1445714882
2,6146,2.0,1445715276
2,6171,3.5,1445714854
2,6251,5.0,1445715272
2,6355,5.0,1445714851
3,31,0.5,1306463578
3,428,0.5,1306464275
3,498,0.5,1306463619
3,515,0.5,1306464228
3,533,0.5,1306463595
3,599,5.0,1306463611
3,636,0.5,1306463567
