userId,movieId,rating,timestamp
1,1,4.0,964982703
1,3,4.0,964981247
1,6,4.0,964982224
1,40,5.0,964983815
1,42,5.0,964982931
1,57,3.0,964982400
1,76,5.0,964980868
1,82,4.0,964982176
1,100,5.0,964984041
1,104,5.0,964984100
1,110,5.0,964983650
1,150,5.0,964981208
1,155,3.0,964980985
1,161,5.0,964981179
1,165,4.0,964980908
1,186,5.0,964981680
1,212,3.0,964982967
1,227,3.0,964982310
1,242,5.0,964981179
1,256,4.0,964982563
1,263,4.0,964980962
1,269,5.0,964982588
1,273,4.0,964981710
1,308,3.0,964982363
1,321,4.0,964980868
1,331,5.0,964981909
1,346,4.0,964982346
1,360,3.0,964981208
1,379,5.0,964984002
1,394,4.0,964981179
1,400,4.0,964982653
1,401,5.0,964984153
1,414,4.0,964982546
1,415,4.0,964982271
1,416,4.0,964983793
1,419,5.0,964982838
1,424,5.0,964982931
1,440,3.0,964982563
1,443,5.0,964982838
1,449,3.0,964981775
1,472,4.0,964982400
1,474,3.0,964982653
1,491,3.0,964984086
1,506,4.0,964980499
1,559,5.0,964982475
1,563,5.0,964981529
1,576,5.0,964982176
1,578,4.0,964983614
1,587,5.0,964983219
1,605,3.0,964981775
1,619,5.0,964982681
1,620,5.0,964982876
1,621,5.0,964982791
1,624,5.0,964982855
1,625,3.0,964982903
1,626,5.0,964982653
1,627,5.0,964982791
1,634,4.0,964981179
1,638,5.0,964982400
1,643,4.0,964980924
1,646,5.0,964981680
1,649,5.0,964981327
1,656,5.0,964982951
1,657,4.0,964984018
1,659,5.0,964983484
1,664,5.0,964981680
1,676,4.0,964982513
1,681,5.0,964981327
1,707,5.0,964981827
1,708,5.0,964981872
1,709,5.0,964981827
1,716,5.0,964983737
1,718,4.0,964983250
1,720,5.0,964980499
1,723,5.0,964982951
1,724,4.0,964981855
1,729,2.0,964983393
1,730,5.0,964981909
1,732,5.0,964981909
1,734,5.0,964984018
1,736,5.0,964983618
1,747,5.0,964983723
1,762,5.0,964981442
1,764,3.0,964983414
1,770,4.0,964983599
1,775,5.0,964983705
1,780,5.0,964982290
1,783,5.0,964983414
1,787,5.0,964982703
1,796,5.0,964981909
1,802,5.0,964984086
1,826,4.0,964983393
1,847,3.0,964982653
1,861,3.0,964983017
1,865,3.0,964982310
1,879,3.0,964984112
1,891,4.0,964980875
1,902,4.0,964980985
1,905,5.0,964981107
1,918,4.0,964982620
1,924,5.0,964982290
1,925,3.0,964981125
1,929,5.0,964982346
1,947,5.0,964982951
1,949,4.0,964983056
1,952,5.0,964983504
1,960,3.0,964983536
1,974,3.0,964982620
1,1001,5.0,964981125
1,1014,4.0,964981230
1,1020,4.0,964981404
1,1025,5.0,964983034
1,1026,4.0,964983056
1,1073,4.0,964981780
1,1077,5.0,964981497
1,1086,5.0,964982176
1,1097,4.0,964981710
1,1113,4.0,964982211
1,1118,5.0,964981710
1,1123,4.0,964984176
1,1127,5.0,964980523
1,1134,4.0,964981888
1,1136,5.0,964982903
1,1144,4.0,964982563
1,1145,5.0,964982791
1,1148,4.0,964981747
1,1149,5.0,964982400
1,1158,5.0,964982838
1,1167,5.0,964982838
1,1169,3.0,964981710
1,1170,5.0,964982653
1,1171,4.0,964982838
1,1173,4.0,964982588
1,1177,4.0,964981725
1,1185,5.0,964982529
1,1186,5.0,964982876
1,1200,5.0,964982791
1,1202,5.0,964982791
1,1204,5.0,964982838
1,1206,4.0,964981725
1,1217,5.0,964981710
1,1223,4.0,964981680
1,1227,4.0,964981710
1,1243,2.0,964981775
1,1252,4.0,964982989
1,1255,4.0,964982310
1,1263,5.0,964983664
1,1284,5.0,964983263
1,1291,2.0,964983546
1,1296,5.0,964983861
1,1305,4.0,964982462
1,1319,5.0,964983123
1,1320,2.0,964983094
1,1325,5.0,964981093
1,1333,4.0,964982310
1,1341,3.0,964982513
1,1350,5.0,964982242
1,1359,4.0,964982620
1,1365,5.0,964983414
1,1370,5.0,964982588
1,1374,4.0,964984169
1,1378,4.0,965719662
1,1384,5.0,964981278
1,1391,3.0,964982328
1,1392,5.0,964982242
1,1398,5.0,964981265
1,1410,5.0,964981888
1,1414,5.0,964983000
1,1420,5.0,964981144
1,1429,4.0,964983080
1,1430,2.0,964982588
1,1434,4.0,964980523
1,1436,4.0,964982377
1,1437,5.0,964982620
1,1440,4.0,964983393
1,1441,4.0,964983414
1,1443,5.0,964983393
1,1444,3.0,964983426
1,1458,5.0,964981855
1,1461,5.0,964980985
1,1470,5.0,964983414
1,1491,5.0,964982703
1,1508,4.0,964981710
1,1517,4.0,964980523
1,1527,5.0,964980868
1,1534,5.0,964981680
1,1545,5.0,964982703
1,1553,4.0,964982290
1,1566,5.0,964981872
1,1567,5.0,964982176
1,1568,5.0,964982191
1,1569,5.0,964981888
1,1575,5.0,964983282
1,1582,4.0,964983034
1,1583,5.0,964982495
1,1586,5.0,964982271
1,1588,5.0,964982242
1,1590,4.0,964980896
1,1607,5.0,964983762
1,1608,5.0,964982791
1,1617,5.0,964981208
1,1618,5.0,964984086
1,1622,4.0,964981872
1,1655,5.0,964983873
1,1665,4.0,964982495
1,1670,1.0,964983504
1,1694,3.0,964981093
1,1697,3.0,964983108
1,1703,5.0,964981107
1,1723,5.0,964983536
1,1756,5.0,964983484
1,1780,4.0,964981799
1,1781,4.0,964981799
1,1782,5.0,964982328
1,1785,5.0,964984054
1,1786,5.0,964981144
1,1797,4.0,964981725
1,1801,4.0,964981775
1,1819,4.0,964982271
1,1839,5.0,964980668
1,1851,4.0,964980683
1,1861,4.0,964982271
1,1868,5.0,964981589
1,1885,5.0,964983737
1,1886,5.0,964981909
1,1896,5.0,964982363
1,1899,4.0,964982417
1,1903,4.0,964980694
1,1925,5.0,964981855
1,1931,4.0,964981220
1,1995,4.0,964982903
1,2279,5.0,964984002
2,229,3.0,1445714835
2,242,4.0,1445715029
2,991,4.5,1445715228
2,1839,4.0,1445714885
2,2606,4.0,1445714952
2,2833,3.5,1445714960
2,3151,4.0,1445715013
2,3180,4.0,1445715064
2,3380,4.5,1445715141
2,3425,5.0,1445714980
2,3531,4.5,1445715154
2,3597,3.0,1445714974
2,3644,4.0,1445714926
2,3671,3.0,1445714941
2,3691,4.0,1445714841
2,3713,4.5,1445715340
2,3722,5.0,1445715172
2,3795,4.0,1445715166
2,3842,5.0,1445715189
2,3866,3.5,1445714891
2,3871,2.5,1445714938
2,3981,3.5,1445714874
2,4085,5.0,1445714966
2,4119,3.0,1445715145
2,4161,4.0,1445714882
2,4174,2.0,1445715276
2,4194,3.5,1445714854
2,4252,5.0,1445715272
2,4330,5.0,1445714851
3,29,0.5,1306463578
3,379,0.5,1306464275
3,439,0.5,1306463619
3,453,0.5,1306464228
3,467,0.5,1306463595
3,523,5.0,1306463611
3,555,0.5,1306463567
3,660,0.5,1306463627
