userId,movieId,rating,timestamp
1,1,4.0,964982703
1,3,4.0,964981247
1,6,4.0,964982224
1,42,5.0,964983815
1,45,5.0,964982931
1,61,3.0,964982400
1,85,5.0,964980868
1,91,4.0,964982176
1,113,5.0,964984041
1,118,5.0,964984100
1,124,5.0,964983650
1,168,5.0,964981208
1,173,3.0,964980985
1,180,5.0,964981179
1,184,4.0,964980908
1,206,5.0,964981680
1,235,3.0,964982967
1,250,3.0,964982310
1,265,5.0,964981179
1,279,4.0,964982563
1,286,4.0,964980962
1,292,5.0,964982588
1,296,4.0,964981710
1,335,3.0,964982363
1,351,4.0,964980868
1,363,5.0,964981909
1,380,4.0,964982346
1,395,3.0,964981208
1,417,5.0,964984002
1,432,4.0,964981179
1,439,4.0,964982653
1,440,5.0,964984153
1,457,4.0,964982546
1,458,4.0,964982271
1,459,4.0,964983793
1,462,5.0,964982838
1,468,5.0,964982931
1,485,3.0,964982563
1,488,5.0,964982838
1,495,3.0,964981775
1,524,4.0,964982400
1,526,3.0,964982653
1,546,3.0,964984086
1,561,4.0,964980499
1,622,5.0,964982475
1,626,5.0,964981529
1,640,5.0,964982176
1,642,4.0,964983614
1,652,5.0,964983219
1,673,3.0,964981775
1,687,5.0,964982681
1,688,5.0,964982876
1,689,5.0,964982791
1,692,5.0,964982855
1,693,3.0,964982903
1,694,5.0,964982653
1,695,5.0,964982791
1,702,4.0,964981179
1,706,5.0,964982400
1,713,4.0,964980924
1,717,5.0,964981680
1,721,5.0,964981327
1,729,5.0,964982951
1,730,4.0,964984018
1,732,5.0,964983484
1,737,5.0,964981680
1,751,4.0,964982513
1,757,5.0,964981327
1,786,5.0,964981827
1,787,5.0,964981872
1,788,5.0,964981827
1,795,5.0,964983737
1,797,4.0,964983250
1,799,5.0,964980499
1,802,5.0,964982951
1,803,4.0,964981855
1,808,2.0,964983393
1,809,5.0,964981909
1,811,5.0,964981909
1,813,5.0,964984018
1,815,5.0,964983618
1,827,5.0,964983723
1,842,5.0,964981442
1,844,3.0,964983414
1,851,4.0,964983599
1,856,5.0,964983705
1,861,5.0,964982290
1,864,5.0,964983414
1,868,5.0,964982703
1,877,5.0,964981909
1,883,5.0,964984086
1,912,4.0,964983393
1,933,3.0,964982653
1,948,3.0,964983017
1,953,3.0,964982310
1,972,3.0,964984112
1,988,4.0,964980875
1,1001,4.0,964980985
1,1006,5.0,964981107
1,1020,4.0,964982620
1,1027,5.0,964982290
1,1028,3.0,964981125
1,1034,5.0,964982346
1,1056,5.0,964982951
1,1058,4.0,964983056
1,1061,5.0,964983504
1,1071,3.0,964983536
1,1089,3.0,964982620
1,1124,5.0,964981125
1,1141,4.0,964981230
1,1148,4.0,964981404
1,1153,5.0,964983034
1,1154,4.0,964983056
1,1211,4.0,964981780
1,1215,5.0,964981497
1,1234,5.0,964982176
1,1247,4.0,964981710
1,1266,4.0,964982211
1,1271,5.0,964981710
1,1276,4.0,964984176
1,1282,5.0,964980523
1,1292,4.0,964981888
1,1294,5.0,964982903
1,1304,4.0,964982563
1,1305,5.0,964982791
1,1310,4.0,964981747
1,1312,5.0,964982400
1,1323,5.0,964982838
1,1333,5.0,964982838
1,1336,3.0,964981710
1,1337,5.0,964982653
1,1338,4.0,964982838
1,1340,4.0,964982588
1,1344,4.0,964981725
1,1352,5.0,964982529
1,1353,5.0,964982876
1,1369,5.0,964982791
1,1371,5.0,964982791
1,1373,5.0,964982838
1,1375,4.0,964981725
1,1388,5.0,964981710
1,1396,4.0,964981680
1,1404,4.0,964981710
1,1427,2.0,964981775
1,1436,4.0,964982989
1,1439,4.0,964982310
1,1448,5.0,964983664
1,1473,5.0,964983263
1,1481,2.0,964983546
1,1491,5.0,964983861
1,1502,4.0,964982462
1,1520,5.0,964983123
1,1521,2.0,964983094
1,1527,5.0,964981093
1,1535,4.0,964982310
1,1543,3.0,964982513
1,1552,5.0,964982242
1,1564,4.0,964982620
1,1571,5.0,964983414
1,1577,5.0,964982588
1,1584,4.0,964984169
1,1588,4.0,965719662
1,1594,5.0,964981278
1,1607,3.0,964982328
1,1608,5.0,964982242
1,1618,5.0,964981265
1,1634,5.0,964981888
1,1639,5.0,964983000
1,1648,5.0,964981144
1,1658,4.0,964983080
1,1659,2.0,964982588
1,1663,4.0,964980523
1,1667,4.0,964982377
1,1668,5.0,964982620
1,1671,4.0,964983393
1,1672,4.0,964983414
1,1674,5.0,964983393
1,1675,3.0,964983426
1,1693,5.0,964981855
1,1697,5.0,964980985
1,1706,5.0,964983414
1,1735,5.0,964982703
1,1759,4.0,964981710
1,1776,4.0,964980523
1,1788,5.0,964980868
1,1797,5.0,964981680
1,1811,5.0,964982703
1,1820,4.0,964982290
1,1836,5.0,964981872
1,1838,5.0,964982176
1,1839,5.0,964982191
1,1840,5.0,964981888
1,1846,5.0,964983282
1,1860,4.0,964983034
1,1862,5.0,964982495
1,1865,5.0,964982271
1,1867,5.0,964982242
1,1870,4.0,964980896
1,1891,5.0,964983762
1,1892,5.0,964982791
1,1903,5.0,964981208
1,1904,5.0,964984086
1,1910,4.0,964981872
1,1961,5.0,964983873
1,1975,4.0,964982495
1,1980,1.0,964983504
1,2010,3.0,964981093
1,2013,3.0,964983108
1,2019,5.0,964981107
1,2039,5.0,964983536
1,2083,5.0,964983484
1,2119,4.0,964981799
1,2120,4.0,964981799
1,2121,5.0,964982328
1,2125,5.0,964984054
1,2126,5.0,964981144
1,2142,4.0,964981725
1,2146,4.0,964981775
1,2171,4.0,964982271
1,2198,5.0,964980668
1,2213,4.0,964980683
1,2225,4.0,964982271
1,2233,5.0,964981589
1,2255,5.0,964983737
1,2256,5.0,964981909
1,2270,5.0,964982363
1,2275,4.0,964982417
1,2279,4.0,964980694
1,2303,5.0,964981855
1,2311,4.0,964981220
1,2403,4.0,964982903
1,2813,5.0,964984002
2,252,3.0,1445714835
2,265,4.0,1445715029
2,1110,4.5,1445715228
2,2198,4.0,1445714885
2,3318,4.0,1445714952
2,3653,3.5,1445714960
2,4165,4.0,1445715013
2,4202,4.0,1445715064
2,4463,4.5,1445715141
2,4515,5.0,1445714980
2,4655,4.5,1445715154
2,4739,3.0,1445714974
2,4794,4.0,1445714926
2,4824,3.0,1445714941
2,4856,4.0,1445714841
2,4880,4.5,1445715340
2,4891,5.0,1445715172
2,4987,4.0,1445715166
2,5047,5.0,1445715189
2,5083,3.5,1445714891
2,5090,2.5,1445714938
2,5237,3.5,1445714874
2,5368,5.0,1445714966
2,5408,3.0,1445715145
2,5462,4.0,1445714882
2,5477,2.0,1445715276
2,5498,3.5,1445714854
2,5566,5.0,1445715272
2,5655,5.0,1445714851
3,30,0.5,1306463578
3,417,0.5,1306464275
3,484,0.5,1306463619
3,500,0.5,1306464228
3,517,0.5,1306463595
3,581,5.0,1306463611
3,617,0.5,1306463567
